Geoid,Tract,Year,type,County,CRA Eligible
6013345105,3451.05,2016,high,Contra Costa County,not eligible
6013345108,3451.08,2016,high,Contra Costa County,not eligible
6013345111,3451.11,2016,high,Contra Costa County,not eligible
6013345112,3451.12,2016,high,Contra Costa County,not eligible
6013345113,3451.13,2016,high,Contra Costa County,not eligible
6013345114,3451.14,2016,high,Contra Costa County,not eligible
6013345115,3451.15,2016,high,Contra Costa County,not eligible
6013345116,3451.16,2016,high,Contra Costa County,not eligible
6013345202,3452.02,2016,high,Contra Costa County,not eligible
6013345203,3452.03,2016,high,Contra Costa County,not eligible
6013345204,3452.04,2016,high,Contra Costa County,not eligible
6013346101,3461.01,2016,high,Contra Costa County,not eligible
6013346102,3461.02,2016,high,Contra Costa County,not eligible
6013346201,3462.01,2016,high,Contra Costa County,not eligible
6013346203,3462.03,2016,high,Contra Costa County,not eligible
6013346204,3462.04,2016,high,Contra Costa County,not eligible
6013347000,3470.0,2016,high,Contra Costa County,not eligible
6013348000,3480.0,2016,high,Contra Costa County,not eligible
6013349000,3490.0,2016,high,Contra Costa County,not eligible
6013350000,3500.0,2016,high,Contra Costa County,not eligible
6013351101,3511.01,2016,mid,Contra Costa County,not eligible
6013351102,3511.02,2016,mod,Contra Costa County,eligible
6013351103,3511.03,2016,mid,Contra Costa County,not eligible
6013351200,3512.0,2016,high,Contra Costa County,not eligible
6013352101,3521.01,2016,high,Contra Costa County,not eligible
6013352102,3521.02,2016,high,Contra Costa County,not eligible
6013352201,3522.01,2016,high,Contra Costa County,not eligible
6013352202,3522.02,2016,high,Contra Costa County,not eligible
6013353001,3530.01,2016,high,Contra Costa County,not eligible
6013353002,3530.02,2016,high,Contra Costa County,not eligible
6013354001,3540.01,2016,high,Contra Costa County,not eligible
6013354002,3540.02,2016,high,Contra Costa County,not eligible
6013355107,3551.07,2016,mid,Contra Costa County,not eligible
6013355108,3551.08,2016,high,Contra Costa County,not eligible
6013355109,3551.09,2016,mid,Contra Costa County,not eligible
6013355110,3551.1,2016,mid,Contra Costa County,not eligible
6013355111,3551.11,2016,mid,Contra Costa County,not eligible
6013355112,3551.12,2016,high,Contra Costa County,not eligible
6013355113,3551.13,2016,high,Contra Costa County,not eligible
6013355114,3551.14,2016,high,Contra Costa County,not eligible
6013355115,3551.15,2016,mid,Contra Costa County,not eligible
6013355116,3551.16,2016,high,Contra Costa County,not eligible
6013355117,3551.17,2016,high,Contra Costa County,not eligible
6013355200,3552.0,2016,mid,Contra Costa County,not eligible
6013355301,3553.01,2016,high,Contra Costa County,not eligible
6013355302,3553.02,2016,high,Contra Costa County,not eligible
6013355304,3553.04,2016,high,Contra Costa County,not eligible
6013355306,3553.06,2016,high,Contra Costa County,not eligible
6013356001,3560.01,2016,mid,Contra Costa County,not eligible
6013356002,3560.02,2016,high,Contra Costa County,not eligible
6013357000,3570.0,2016,mid,Contra Costa County,not eligible
6013358000,3580.0,2016,mod,Contra Costa County,eligible
6013359102,3591.02,2016,mid,Contra Costa County,not eligible
6013359103,3591.03,2016,mid,Contra Costa County,not eligible
6013359104,3591.04,2016,mid,Contra Costa County,not eligible
6013359105,3591.05,2016,high,Contra Costa County,not eligible
6013359202,3592.02,2016,mid,Contra Costa County,not eligible
6013359203,3592.03,2016,mid,Contra Costa County,not eligible
6013359204,3592.04,2016,high,Contra Costa County,not eligible
6013360101,3601.01,2016,mid,Contra Costa County,not eligible
6013360102,3601.02,2016,high,Contra Costa County,not eligible
6013360200,3602.0,2016,mid,Contra Costa County,not eligible
6013361000,3610.0,2016,mid,Contra Costa County,not eligible
6013362000,3620.0,2016,mid,Contra Costa County,not eligible
6013363000,3630.0,2016,mid,Contra Costa County,not eligible
6013364002,3640.02,2016,mid,Contra Costa County,not eligible
6013365002,3650.02,2016,low,Contra Costa County,eligible
6013365003,3650.03,2016,mid,Contra Costa County,not eligible
6013366001,3660.01,2016,mid,Contra Costa County,not eligible
6013366002,3660.02,2016,mod,Contra Costa County,eligible
6013367100,3671.0,2016,mid,Contra Costa County,not eligible
6013367200,3672.0,2016,mod,Contra Costa County,eligible
6013368001,3680.01,2016,mod,Contra Costa County,eligible
6013368002,3680.02,2016,mod,Contra Costa County,eligible
6013369001,3690.01,2016,low,Contra Costa County,eligible
6013369002,3690.02,2016,mod,Contra Costa County,eligible
6013370000,3700.0,2016,mid,Contra Costa County,not eligible
6013371000,3710.0,2016,mod,Contra Costa County,eligible
6013372000,3720.0,2016,mod,Contra Costa County,eligible
6013373000,3730.0,2016,low,Contra Costa County,eligible
6013374000,3740.0,2016,mod,Contra Costa County,eligible
6013375000,3750.0,2016,low,Contra Costa County,eligible
6013376000,3760.0,2016,low,Contra Costa County,eligible
6013377000,3770.0,2016,low,Contra Costa County,eligible
6013378000,3780.0,2016,high,Contra Costa County,not eligible
6013379000,3790.0,2016,low,Contra Costa County,eligible
6013380000,3800.0,2016,mod,Contra Costa County,eligible
6013381000,3810.0,2016,low,Contra Costa County,eligible
6013382000,3820.0,2016,mod,Contra Costa County,eligible
6013383000,3830.0,2016,mod,Contra Costa County,eligible
6013384000,3840.0,2016,high,Contra Costa County,not eligible
6013385100,3851.0,2016,high,Contra Costa County,not eligible
6013385200,3852.0,2016,high,Contra Costa County,not eligible
6013386000,3860.0,2016,mod,Contra Costa County,eligible
6013387000,3870.0,2016,mid,Contra Costa County,not eligible
6013388000,3880.0,2016,mid,Contra Costa County,not eligible
6013389100,3891.0,2016,mid,Contra Costa County,not eligible
6013389200,3892.0,2016,low,Contra Costa County,eligible
6013390100,3901.0,2016,mid,Contra Costa County,not eligible
6013390200,3902.0,2016,high,Contra Costa County,not eligible
6013391000,3910.0,2016,high,Contra Costa County,not eligible
6013392000,3920.0,2016,high,Contra Costa County,not eligible
6013392200,3922.0,2016,mid,Contra Costa County,not eligible
6013392300,3923.0,2016,high,Contra Costa County,not eligible
6041150100,1501.0,2013,high,Sonoma County,not eligible
6041150202,1502.02,2013,high,Sonoma County,not eligible
6041150203,1502.03,2013,mid,Sonoma County,not eligible
6041150204,1502.04,2013,high,Sonoma County,not eligible
6041150303,1503.03,2013,mid,Sonoma County,not eligible
6041150304,1503.04,2013,mod,Sonoma County,eligible
6041150305,1503.05,2013,mod,Sonoma County,eligible
6041150306,1503.06,2013,mid,Sonoma County,not eligible
6041150500,1505.0,2013,high,Sonoma County,not eligible
6041150601,1506.01,2013,mid,Sonoma County,not eligible
6041150602,1506.02,2013,mid,Sonoma County,not eligible
6041150603,1506.03,2013,mid,Sonoma County,not eligible
6041150607,1506.07,2013,high,Sonoma County,not eligible
6041150609,1506.09,2013,mid,Sonoma County,not eligible
6041150610,1506.1,2013,high,Sonoma County,not eligible
6041150611,1506.11,2013,high,Sonoma County,not eligible
6041150612,1506.12,2013,high,Sonoma County,not eligible
6041150701,1507.01,2013,mid,Sonoma County,not eligible
6041150702,1507.02,2013,high,Sonoma County,not eligible
6041150800,1508.0,2013,mid,Sonoma County,not eligible
6041150901,1509.01,2013,mid,Sonoma County,not eligible
6041150902,1509.02,2013,high,Sonoma County,not eligible
6041151000,1510.0,2013,high,Sonoma County,not eligible
6041151100,1511.0,2013,mid,Sonoma County,not eligible
6041151201,1512.01,2013,mod,Sonoma County,eligible
6041151203,1512.03,2013,mid,Sonoma County,not eligible
6041151204,1512.04,2013,mid,Sonoma County,not eligible
6041151301,1513.01,2013,mid,Sonoma County,not eligible
6041151305,1513.05,2013,mod,Sonoma County,eligible
6041151306,1513.06,2013,mid,Sonoma County,not eligible
6041151307,1513.07,2013,mid,Sonoma County,not eligible
6041151308,1513.08,2013,mid,Sonoma County,not eligible
6041151309,1513.09,2013,mid,Sonoma County,not eligible
6041151310,1513.1,2013,mid,Sonoma County,not eligible
6041151311,1513.11,2013,mid,Sonoma County,not eligible
6041151401,1514.01,2013,mod,Sonoma County,eligible
6041151402,1514.02,2013,mod,Sonoma County,eligible
6041151502,1515.02,2013,mid,Sonoma County,not eligible
6041151503,1515.03,2013,high,Sonoma County,not eligible
6041151504,1515.04,2013,high,Sonoma County,not eligible
6041151601,1516.01,2013,mid,Sonoma County,not eligible
6041151602,1516.02,2013,mid,Sonoma County,not eligible
6041151700,1517.0,2013,mid,Sonoma County,not eligible
6041151800,1518.0,2013,mid,Sonoma County,not eligible
6041151900,1519.0,2013,mid,Sonoma County,not eligible
6041152000,1520.0,2013,low,Sonoma County,eligible
6041152100,1521.0,2013,mod,Sonoma County,eligible
6041152201,1522.01,2013,mod,Sonoma County,eligible
6041152202,1522.02,2013,mod,Sonoma County,eligible
6041152203,1522.03,2013,mid,Sonoma County,not eligible
6041152300,1523.0,2013,mid,Sonoma County,not eligible
6041152400,1524.0,2013,high,Sonoma County,not eligible
6041152501,1525.01,2013,mid,Sonoma County,not eligible
6041152502,1525.02,2013,mid,Sonoma County,not eligible
6041152600,1526.0,2013,high,Sonoma County,not eligible
6041152701,1527.01,2013,high,Sonoma County,not eligible
6041152702,1527.02,2013,mid,Sonoma County,not eligible
6041152801,1528.01,2013,mid,Sonoma County,not eligible
6041152802,1528.02,2013,mod,Sonoma County,eligible
6041152903,1529.03,2013,mod,Sonoma County,eligible
6041152904,1529.04,2013,mid,Sonoma County,not eligible
6041152905,1529.05,2013,mid,Sonoma County,not eligible
6041152906,1529.06,2013,mid,Sonoma County,not eligible
6041153001,1530.01,2013,mod,Sonoma County,eligible
6041153002,1530.02,2013,mod,Sonoma County,eligible
6041153003,1530.03,2013,mod,Sonoma County,eligible
6041153005,1530.05,2013,mid,Sonoma County,not eligible
6041153006,1530.06,2013,mid,Sonoma County,not eligible
6041153102,1531.02,2013,mod,Sonoma County,eligible
6041153103,1531.03,2013,mid,Sonoma County,not eligible
6041153104,1531.04,2013,mod,Sonoma County,eligible
6041153200,1532.0,2013,mid,Sonoma County,not eligible
6041153300,1533.0,2013,mod,Sonoma County,eligible
6041153401,1534.01,2013,mid,Sonoma County,not eligible
6041153403,1534.03,2013,high,Sonoma County,not eligible
6041153404,1534.04,2013,mid,Sonoma County,not eligible
6041153501,1535.01,2013,high,Sonoma County,not eligible
6041153502,1535.02,2013,high,Sonoma County,not eligible
6041153600,1536.0,2013,mid,Sonoma County,not eligible
6041153703,1537.03,2013,mod,Sonoma County,eligible
6041153704,1537.04,2013,mid,Sonoma County,not eligible
6041153705,1537.05,2013,mid,Sonoma County,not eligible
6041153706,1537.06,2013,mid,Sonoma County,not eligible
6041153801,1538.01,2013,mid,Sonoma County,not eligible
6041153804,1538.04,2013,high,Sonoma County,not eligible
6041153806,1538.06,2013,mid,Sonoma County,not eligible
6041153807,1538.07,2013,high,Sonoma County,not eligible
6041153808,1538.08,2013,mod,Sonoma County,eligible
6041153809,1538.09,2013,mid,Sonoma County,not eligible
6041153901,1539.01,2013,mid,Sonoma County,not eligible
6041153902,1539.02,2013,mid,Sonoma County,not eligible
6041153903,1539.03,2013,mid,Sonoma County,not eligible
6041154000,1540.0,2013,high,Sonoma County,not eligible
6041154100,1541.0,2013,mid,Sonoma County,not eligible
6041154201,1542.01,2013,mod,Sonoma County,eligible
6041154202,1542.02,2013,mid,Sonoma County,not eligible
6041154302,1543.02,2013,mid,Sonoma County,not eligible
6041154303,1543.03,2013,mid,Sonoma County,not eligible
6041154304,1543.04,2013,mid,Sonoma County,not eligible
6055250103,2501.03,2015,mid,Solano County,not eligible
6055250104,2501.04,2015,high,Solano County,not eligible
6055250105,2501.05,2015,high,Solano County,not eligible
6055250106,2501.06,2015,high,Solano County,not eligible
6055250200,2502.0,2015,mod,Solano County,eligible
6055250300,2503.0,2015,mod,Solano County,eligible
6055250400,2504.0,2015,mid,Solano County,not eligible
6055250501,2505.01,2015,mid,Solano County,not eligible
6055250502,2505.02,2015,mid,Solano County,not eligible
6055250601,2506.01,2015,mid,Solano County,not eligible
6055250604,2506.04,2015,high,Solano County,not eligible
6055250605,2506.05,2015,high,Solano County,not eligible
6055250701,2507.01,2015,mod,Solano County,eligible
6055250801,2508.01,2015,mod,Solano County,eligible
6055250900,2509.0,2015,low,Solano County,eligible
6055251000,2510.0,2015,low,Solano County,eligible
6055251100,2511.0,2015,mod,Solano County,eligible
6055251200,2512.0,2015,mod,Solano County,eligible
6055251300,2513.0,2015,mid,Solano County,not eligible
6055251400,2514.0,2015,mid,Solano County,not eligible
6055251500,2515.0,2015,mod,Solano County,eligible
6055251600,2516.0,2015,mod,Solano County,eligible
6055251701,2517.01,2015,mod,Solano County,eligible
6055251702,2517.02,2015,mid,Solano County,not eligible
6055251802,2518.02,2015,mod,Solano County,eligible
6055251803,2518.03,2015,mid,Solano County,not eligible
6055251804,2518.04,2015,mid,Solano County,not eligible
6055251901,2519.01,2015,mid,Solano County,not eligible
6055251902,2519.02,2015,mid,Solano County,not eligible
6055251903,2519.03,2015,mid,Solano County,not eligible
6055252000,2520.0,2015,mid,Solano County,not eligible
6055252102,2521.02,2015,mid,Solano County,not eligible
6055252103,2521.03,2015,mid,Solano County,not eligible
6055252104,2521.04,2015,high,Solano County,not eligible
6055252105,2521.05,2015,high,Solano County,not eligible
6055252106,2521.06,2015,mid,Solano County,not eligible
6055252107,2521.07,2015,mid,Solano County,not eligible
6055252108,2521.08,2015,high,Solano County,not eligible
6055252201,2522.01,2015,high,Solano County,not eligible
6055252202,2522.02,2015,high,Solano County,not eligible
6055252305,2523.05,2015,high,Solano County,not eligible
6055252306,2523.06,2015,mid,Solano County,not eligible
6055252310,2523.1,2015,high,Solano County,not eligible
6055252311,2523.11,2015,high,Solano County,not eligible
6055252312,2523.12,2015,mid,Solano County,not eligible
6055252313,2523.13,2015,mid,Solano County,not eligible
6055252314,2523.14,2015,mid,Solano County,not eligible
6055252315,2523.15,2015,high,Solano County,not eligible
6055252316,2523.16,2015,mid,Solano County,not eligible
6055252317,2523.17,2015,high,Solano County,not eligible
6055252401,2524.01,2015,mod,Solano County,eligible
6055252402,2524.02,2015,mod,Solano County,eligible
6055252501,2525.01,2015,mod,Solano County,eligible
6055252502,2525.02,2015,mod,Solano County,eligible
6055252604,2526.04,2015,mod,Solano County,eligible
6055252605,2526.05,2015,mod,Solano County,eligible
6055252606,2526.06,2015,mod,Solano County,eligible
6055252607,2526.07,2015,mod,Solano County,eligible
6055252608,2526.08,2015,mod,Solano County,eligible
6055252610,2526.1,2015,mid,Solano County,not eligible
6055252611,2526.11,2015,mod,Solano County,eligible
6055252702,2527.02,2015,mid,Solano County,not eligible
6055252703,2527.03,2015,mid,Solano County,not eligible
6055252704,2527.04,2015,mid,Solano County,not eligible
6055252705,2527.05,2015,mid,Solano County,not eligible
6055252706,2527.06,2015,mid,Solano County,not eligible
6055252707,2527.07,2015,mod,Solano County,eligible
6055252801,2528.01,2015,mod,Solano County,eligible
6055252903,2529.03,2015,high,Solano County,not eligible
6055252904,2529.04,2015,mid,Solano County,not eligible
6055252908,2529.08,2015,mid,Solano County,not eligible
6055252909,2529.09,2015,mid,Solano County,not eligible
6055252910,2529.1,2015,high,Solano County,not eligible
6055252911,2529.11,2015,mid,Solano County,not eligible
6055252912,2529.12,2015,high,Solano County,not eligible
6055252913,2529.13,2015,high,Solano County,not eligible
6055252914,2529.14,2015,mid,Solano County,not eligible
6055252915,2529.15,2015,high,Solano County,not eligible
6055253101,2531.01,2015,mid,Solano County,not eligible
