,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract"
38,4041.02,2012,Alameda County,mod,eligible,0.7692307692307693,10,0.0,0,0.23076923076923078,3,0.0,0
39,4042.0,2012,Alameda County,high,not eligible,0.0,0,0.9583333333333334,69,0.0,0,0.041666666666666664,3
40,4043.0,2012,Alameda County,high,not eligible,0.0,0,0.9625,77,0.0,0,0.0375,3
41,4044.0,2012,Alameda County,high,not eligible,0.0,0,0.9280575539568345,129,0.0,0,0.07194244604316546,10
42,4045.01,2012,Alameda County,high,not eligible,0.0,0,1.0,23,0.0,0,0.0,0
43,4045.02,2012,Alameda County,high,not eligible,0.0,0,0.9367816091954023,163,0.0,0,0.06321839080459771,11
44,4046.0,2012,Alameda County,high,not eligible,0.0,0,0.9703703703703703,131,0.0,0,0.02962962962962963,4
45,4047.0,2012,Alameda County,high,not eligible,0.0,0,1.0,64,0.0,0,0.0,0
46,4048.0,2012,Alameda County,high,not eligible,0.0,0,0.9347826086956522,43,0.0,0,0.06521739130434782,3
47,4049.0,2012,Alameda County,mod,eligible,0.9176470588235294,78,0.0,0,0.08235294117647059,7,0.0,0
48,4050.0,2012,Alameda County,high,not eligible,0.0,0,0.9662921348314607,86,0.0,0,0.033707865168539325,3
49,4051.0,2012,Alameda County,high,not eligible,0.0,0,1.0,89,0.0,0,0.0,0
50,4052.0,2012,Alameda County,mod,eligible,0.8769230769230769,57,0.0,0,0.12307692307692308,8,0.0,0
51,4053.01,2012,Alameda County,mod,eligible,0.8823529411764706,15,0.0,0,0.11764705882352941,2,0.0,0
52,4053.02,2012,Alameda County,low,eligible,0.3333333333333333,2,0.0,0,0.6666666666666666,4,0.0,0
53,4054.01,2012,Alameda County,low,eligible,0.7142857142857143,5,0.0,0,0.2857142857142857,2,0.0,0
54,4054.02,2012,Alameda County,mod,eligible,0.9,9,0.0,0,0.1,1,0.0,0
55,4055.0,2012,Alameda County,mod,eligible,0.30303030303030304,10,0.0,0,0.696969696969697,23,0.0,0
56,4056.0,2012,Alameda County,mod,eligible,0.3548387096774194,11,0.0,0,0.6451612903225806,20,0.0,0
57,4057.0,2012,Alameda County,mod,eligible,0.5909090909090909,26,0.0,0,0.4090909090909091,18,0.0,0
58,4058.0,2012,Alameda County,low,eligible,0.5333333333333333,16,0.0,0,0.4666666666666667,14,0.0,0
59,4059.01,2012,Alameda County,low,eligible,0.35714285714285715,5,0.0,0,0.6428571428571429,9,0.0,0
60,4059.02,2012,Alameda County,low,eligible,0.2727272727272727,3,0.0,0,0.7272727272727273,8,0.0,0
61,4060.0,2012,Alameda County,low,eligible,0.8125,13,0.0,0,0.1875,3,0.0,0
62,4061.0,2012,Alameda County,mod,eligible,0.45454545454545453,20,0.0,0,0.5454545454545454,24,0.0,0
63,4062.01,2012,Alameda County,low,eligible,0.4827586206896552,14,0.0,0,0.5172413793103449,15,0.0,0
64,4062.02,2012,Alameda County,low,eligible,0.4444444444444444,4,0.0,0,0.5555555555555556,5,0.0,0
65,4063.0,2012,Alameda County,low,eligible,0.55,11,0.0,0,0.45,9,0.0,0
66,4064.0,2012,Alameda County,low,eligible,0.4,10,0.0,0,0.6,15,0.0,0
67,4065.0,2012,Alameda County,low,eligible,0.37254901960784315,19,0.0,0,0.6274509803921569,32,0.0,0
68,4066.01,2012,Alameda County,mod,eligible,0.5102040816326531,25,0.0,0,0.4897959183673469,24,0.0,0
69,4066.02,2012,Alameda County,low,eligible,0.5652173913043478,13,0.0,0,0.43478260869565216,10,0.0,0
70,4067.0,2012,Alameda County,mid,not eligible,0.0,0,0.845360824742268,82,0.0,0,0.15463917525773196,15
71,4068.0,2012,Alameda County,mid,not eligible,0.0,0,0.8205128205128205,64,0.0,0,0.1794871794871795,14
72,4069.0,2012,Alameda County,mid,not eligible,0.0,0,0.6666666666666666,52,0.0,0,0.3333333333333333,26
73,4070.0,2012,Alameda County,low,eligible,0.27631578947368424,21,0.0,0,0.7236842105263158,55,0.0,0
74,4071.01,2012,Alameda County,low,eligible,0.2727272727272727,6,0.0,0,0.7272727272727273,16,0.0,0
75,4071.02,2012,Alameda County,mod,eligible,0.2318840579710145,16,0.0,0,0.7681159420289855,53,0.0,0
76,4072.0,2012,Alameda County,low,eligible,0.25806451612903225,8,0.0,0,0.7419354838709677,23,0.0,0
77,4073.0,2012,Alameda County,low,eligible,0.29411764705882354,5,0.0,0,0.7058823529411765,12,0.0,0
78,4074.0,2012,Alameda County,low,eligible,0.5,16,0.0,0,0.5,16,0.0,0
79,4075.0,2012,Alameda County,low,eligible,0.11538461538461539,3,0.0,0,0.8846153846153846,23,0.0,0
80,4076.0,2012,Alameda County,low,eligible,0.5046728971962616,54,0.0,0,0.4953271028037383,53,0.0,0
81,4077.0,2012,Alameda County,mid,not eligible,0.0,0,0.6296296296296297,85,0.0,0,0.37037037037037035,50
82,4078.0,2012,Alameda County,mod,eligible,0.6666666666666666,42,0.0,0,0.3333333333333333,21,0.0,0
83,4079.0,2012,Alameda County,mid,not eligible,0.0,0,0.7951807228915663,66,0.0,0,0.20481927710843373,17
84,4080.0,2012,Alameda County,high,not eligible,0.0,0,0.9814814814814815,53,0.0,0,0.018518518518518517,1
85,4081.0,2012,Alameda County,high,not eligible,0.0,0,0.7793594306049823,219,0.0,0,0.2206405693950178,62
86,4082.0,2012,Alameda County,mid,not eligible,0.0,0,0.5319148936170213,50,0.0,0,0.46808510638297873,44
87,4083.0,2012,Alameda County,mod,eligible,0.5641025641025641,88,0.0,0,0.4358974358974359,68,0.0,0
88,4084.0,2012,Alameda County,low,eligible,0.30612244897959184,15,0.0,0,0.6938775510204082,34,0.0,0
89,4085.0,2012,Alameda County,low,eligible,0.2571428571428571,18,0.0,0,0.7428571428571429,52,0.0,0
90,4086.0,2012,Alameda County,low,eligible,0.21428571428571427,15,0.0,0,0.7857142857142857,55,0.0,0
91,4087.0,2012,Alameda County,low,eligible,0.32075471698113206,34,0.0,0,0.6792452830188679,72,0.0,0
92,4088.0,2012,Alameda County,low,eligible,0.2692307692307692,7,0.0,0,0.7307692307692307,19,0.0,0
93,4089.0,2012,Alameda County,low,eligible,0.3055555555555556,11,0.0,0,0.6944444444444444,25,0.0,0
94,4090.0,2012,Alameda County,low,eligible,0.3333333333333333,10,0.0,0,0.6666666666666666,20,0.0,0
95,4091.0,2012,Alameda County,mod,eligible,0.16326530612244897,8,0.0,0,0.8367346938775511,41,0.0,0
96,4092.0,2012,Alameda County,low,eligible,0.2647058823529412,9,0.0,0,0.7352941176470589,25,0.0,0
