GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06037534406,06037534406,"Census Tract 5344.06, Los Angeles County, California",3766,404
1400000US06037534501,06037534501,"Census Tract 5345.01, Los Angeles County, California",6045,559
1400000US06037534502,06037534502,"Census Tract 5345.02, Los Angeles County, California",3693,505
1400000US06037534700,06037534700,"Census Tract 5347, Los Angeles County, California",4372,355
1400000US06037534802,06037534802,"Census Tract 5348.02, Los Angeles County, California",3082,461
1400000US06037534803,06037534803,"Census Tract 5348.03, Los Angeles County, California",4994,566
1400000US06037534804,06037534804,"Census Tract 5348.04, Los Angeles County, California",4306,396
1400000US06037534900,06037534900,"Census Tract 5349, Los Angeles County, California",6912,595
1400000US06037535000,06037535000,"Census Tract 5350, Los Angeles County, California",8001,674
1400000US06037535101,06037535101,"Census Tract 5351.01, Los Angeles County, California",7425,702
1400000US06037535102,06037535102,"Census Tract 5351.02, Los Angeles County, California",4374,469
1400000US06037535200,06037535200,"Census Tract 5352, Los Angeles County, California",5936,841
1400000US06037535300,06037535300,"Census Tract 5353, Los Angeles County, California",6213,781
1400000US06037535400,06037535400,"Census Tract 5354, Los Angeles County, California",2924,592
1400000US06037535501,06037535501,"Census Tract 5355.01, Los Angeles County, California",3634,419
1400000US06037535502,06037535502,"Census Tract 5355.02, Los Angeles County, California",5398,529
1400000US06037535503,06037535503,"Census Tract 5355.03, Los Angeles County, California",2145,274
1400000US06037535603,06037535603,"Census Tract 5356.03, Los Angeles County, California",3734,460
1400000US06037535604,06037535604,"Census Tract 5356.04, Los Angeles County, California",4158,429
1400000US06037535605,06037535605,"Census Tract 5356.05, Los Angeles County, California",4211,427
1400000US06037535606,06037535606,"Census Tract 5356.06, Los Angeles County, California",2058,175
1400000US06037535607,06037535607,"Census Tract 5356.07, Los Angeles County, California",4086,507
1400000US06037535701,06037535701,"Census Tract 5357.01, Los Angeles County, California",6399,564
1400000US06037535702,06037535702,"Census Tract 5357.02, Los Angeles County, California",5341,475
1400000US06037535802,06037535802,"Census Tract 5358.02, Los Angeles County, California",7369,725
1400000US06037535803,06037535803,"Census Tract 5358.03, Los Angeles County, California",4592,362
1400000US06037535804,06037535804,"Census Tract 5358.04, Los Angeles County, California",5316,587
1400000US06037535901,06037535901,"Census Tract 5359.01, Los Angeles County, California",5916,446
1400000US06037535902,06037535902,"Census Tract 5359.02, Los Angeles County, California",7031,466
1400000US06037536000,06037536000,"Census Tract 5360, Los Angeles County, California",3961,333
1400000US06037536101,06037536101,"Census Tract 5361.01, Los Angeles County, California",10045,751
1400000US06037536102,06037536102,"Census Tract 5361.02, Los Angeles County, California",3098,281
1400000US06037536200,06037536200,"Census Tract 5362, Los Angeles County, California",7868,538
1400000US06037540000,06037540000,"Census Tract 5400, Los Angeles County, California",6190,461
1400000US06037540101,06037540101,"Census Tract 5401.01, Los Angeles County, California",5446,444
1400000US06037540102,06037540102,"Census Tract 5401.02, Los Angeles County, California",6469,542
1400000US06037540201,06037540201,"Census Tract 5402.01, Los Angeles County, California",2646,529
1400000US06037540202,06037540202,"Census Tract 5402.02, Los Angeles County, California",6833,600
1400000US06037540203,06037540203,"Census Tract 5402.03, Los Angeles County, California",5572,778
1400000US06037540300,06037540300,"Census Tract 5403, Los Angeles County, California",5378,425
1400000US06037540400,06037540400,"Census Tract 5404, Los Angeles County, California",2428,412
1400000US06037540501,06037540501,"Census Tract 5405.01, Los Angeles County, California",9070,904
1400000US06037540502,06037540502,"Census Tract 5405.02, Los Angeles County, California",6939,1238
1400000US06037540600,06037540600,"Census Tract 5406, Los Angeles County, California",3981,666
1400000US06037540700,06037540700,"Census Tract 5407, Los Angeles County, California",2949,417
1400000US06037540800,06037540800,"Census Tract 5408, Los Angeles County, California",5198,646
1400000US06037540901,06037540901,"Census Tract 5409.01, Los Angeles County, California",5713,699
1400000US06037540902,06037540902,"Census Tract 5409.02, Los Angeles County, California",4430,467
1400000US06037541001,06037541001,"Census Tract 5410.01, Los Angeles County, California",955,240
1400000US06037541002,06037541002,"Census Tract 5410.02, Los Angeles County, California",3247,375
1400000US06037541100,06037541100,"Census Tract 5411, Los Angeles County, California",3303,640
1400000US06037541200,06037541200,"Census Tract 5412, Los Angeles County, California",5270,393
1400000US06037541300,06037541300,"Census Tract 5413, Los Angeles County, California",5418,532
1400000US06037541400,06037541400,"Census Tract 5414, Los Angeles County, California",7139,755
1400000US06037541500,06037541500,"Census Tract 5415, Los Angeles County, California",4765,645
1400000US06037541603,06037541603,"Census Tract 5416.03, Los Angeles County, California",3104,432
1400000US06037541604,06037541604,"Census Tract 5416.04, Los Angeles County, California",6472,619
1400000US06037541605,06037541605,"Census Tract 5416.05, Los Angeles County, California",4559,586
1400000US06037541606,06037541606,"Census Tract 5416.06, Los Angeles County, California",2830,684
1400000US06037541700,06037541700,"Census Tract 5417, Los Angeles County, California",6195,490
1400000US06037541801,06037541801,"Census Tract 5418.01, Los Angeles County, California",4982,764
1400000US06037541802,06037541802,"Census Tract 5418.02, Los Angeles County, California",4465,419
1400000US06037542000,06037542000,"Census Tract 5420, Los Angeles County, California",4848,508
1400000US06037542101,06037542101,"Census Tract 5421.01, Los Angeles County, California",6883,688
1400000US06037542102,06037542102,"Census Tract 5421.02, Los Angeles County, California",7740,799
1400000US06037542200,06037542200,"Census Tract 5422, Los Angeles County, California",6964,798
1400000US06037542401,06037542401,"Census Tract 5424.01, Los Angeles County, California",4687,552
1400000US06037542402,06037542402,"Census Tract 5424.02, Los Angeles County, California",3177,494
1400000US06037542501,06037542501,"Census Tract 5425.01, Los Angeles County, California",4451,450
1400000US06037542502,06037542502,"Census Tract 5425.02, Los Angeles County, California",4193,607
1400000US06037542601,06037542601,"Census Tract 5426.01, Los Angeles County, California",2464,544
1400000US06037542602,06037542602,"Census Tract 5426.02, Los Angeles County, California",5325,769
1400000US06037542700,06037542700,"Census Tract 5427, Los Angeles County, California",5229,534
1400000US06037542800,06037542800,"Census Tract 5428, Los Angeles County, California",3406,380
1400000US06037542900,06037542900,"Census Tract 5429, Los Angeles County, California",4160,688
1400000US06037543000,06037543000,"Census Tract 5430, Los Angeles County, California",4260,541
1400000US06037543100,06037543100,"Census Tract 5431, Los Angeles County, California",6740,418
1400000US06037543201,06037543201,"Census Tract 5432.01, Los Angeles County, California",3978,571
1400000US06037543202,06037543202,"Census Tract 5432.02, Los Angeles County, California",4858,673
1400000US06037543303,06037543303,"Census Tract 5433.03, Los Angeles County, California",7490,715
1400000US06037543304,06037543304,"Census Tract 5433.04, Los Angeles County, California",5669,437
1400000US06037543305,06037543305,"Census Tract 5433.05, Los Angeles County, California",2554,353
1400000US06037543321,06037543321,"Census Tract 5433.21, Los Angeles County, California",4854,490
1400000US06037543322,06037543322,"Census Tract 5433.22, Los Angeles County, California",7591,524
1400000US06037543400,06037543400,"Census Tract 5434, Los Angeles County, California",4452,324
1400000US06037543501,06037543501,"Census Tract 5435.01, Los Angeles County, California",6591,632
1400000US06037543502,06037543502,"Census Tract 5435.02, Los Angeles County, California",4376,601
1400000US06037543503,06037543503,"Census Tract 5435.03, Los Angeles County, California",5183,581
1400000US06037543601,06037543601,"Census Tract 5436.01, Los Angeles County, California",3702,246
1400000US06037543602,06037543602,"Census Tract 5436.02, Los Angeles County, California",7424,615
1400000US06037543603,06037543603,"Census Tract 5436.03, Los Angeles County, California",4400,356
1400000US06037543604,06037543604,"Census Tract 5436.04, Los Angeles County, California",6211,573
1400000US06037543701,06037543701,"Census Tract 5437.01, Los Angeles County, California",3000,526
1400000US06037543702,06037543702,"Census Tract 5437.02, Los Angeles County, California",6834,453
1400000US06037543703,06037543703,"Census Tract 5437.03, Los Angeles County, California",3547,841
1400000US06037543801,06037543801,"Census Tract 5438.01, Los Angeles County, California",5310,486
1400000US06037543802,06037543802,"Census Tract 5438.02, Los Angeles County, California",6887,937
1400000US06037543903,06037543903,"Census Tract 5439.03, Los Angeles County, California",3391,298
1400000US06037543904,06037543904,"Census Tract 5439.04, Los Angeles County, California",4344,574
1400000US06037544000,06037544000,"Census Tract 5440, Los Angeles County, California",8278,568
1400000US06037550000,06037550000,"Census Tract 5500, Los Angeles County, California",1574,454
1400000US06037550100,06037550100,"Census Tract 5501, Los Angeles County, California",7215,522
1400000US06037550200,06037550200,"Census Tract 5502, Los Angeles County, California",8436,504
1400000US06037550300,06037550300,"Census Tract 5503, Los Angeles County, California",8169,875
1400000US06037550400,06037550400,"Census Tract 5504, Los Angeles County, California",1526,270
1400000US06037550500,06037550500,"Census Tract 5505, Los Angeles County, California",7360,462
1400000US06037550600,06037550600,"Census Tract 5506, Los Angeles County, California",9061,572
1400000US06037550700,06037550700,"Census Tract 5507, Los Angeles County, California",7198,621
1400000US06037550800,06037550800,"Census Tract 5508, Los Angeles County, California",7322,512
1400000US06037550900,06037550900,"Census Tract 5509, Los Angeles County, California",9028,694
1400000US06037551000,06037551000,"Census Tract 5510, Los Angeles County, California",7104,698
1400000US06037551100,06037551100,"Census Tract 5511, Los Angeles County, California",9702,803
1400000US06037551201,06037551201,"Census Tract 5512.01, Los Angeles County, California",3060,246
1400000US06037551202,06037551202,"Census Tract 5512.02, Los Angeles County, California",6063,613
1400000US06037551300,06037551300,"Census Tract 5513, Los Angeles County, California",5039,601
1400000US06037551400,06037551400,"Census Tract 5514, Los Angeles County, California",7391,653
1400000US06037551500,06037551500,"Census Tract 5515, Los Angeles County, California",9651,1063
1400000US06037551600,06037551600,"Census Tract 5516, Los Angeles County, California",81,133
1400000US06037551700,06037551700,"Census Tract 5517, Los Angeles County, California",6483,560
