,Id2,Percent of population 25 years and over with Bachelor's degree,All families - Percent  below poverty level; Estimate; Families,% Single Family,% Owner Occupied,Percent White alone,Percent Black or African African alone,Percent Asian alone,Percent Hispanic,Estimate; Total Number of Housing Units,Estimate; Median value (dollars),Median income (dollars); All households,CRA Eligible_x,County,type,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Total Loans,CRA
996,6085512402,27.4,0.9,0.9807829181494662,0.947289156626506,0.6697551290536069,0.0033090668431502318,0.07412309728656519,0.22214868740348556,1405,947200.0,123452.0,not eligible,Santa Clara County,mid,0.0,0.0,0.8382352941176471,57.0,0.0,0.0,0.16176470588235295,11.0,57.0,0
997,6085512503,28.1,0.0,0.9615235134084726,0.9015421115065243,0.4914189025864153,0.00918540004834421,0.09547981629199903,0.38143582306018853,2573,755700.0,121673.0,not eligible,Santa Clara County,high,0.0,0.0,0.79296875,203.0,0.0,0.0,0.20703125,53.0,203.0,0
998,6085512503,28.1,0.0,0.9615235134084726,0.9015421115065243,0.4914189025864153,0.00918540004834421,0.09547981629199903,0.38143582306018853,2573,755700.0,121673.0,not eligible,Santa Clara County,high,0.0,0.0,0.79296875,203.0,0.0,0.0,0.20703125,53.0,203.0,0
999,6085512505,11.3,6.9,0.6172727272727273,0.5420517560073937,0.28952828883663023,0.012034859593304744,0.06086595656384009,0.5819615437819892,2200,577900.0,59955.0,eligible,Santa Clara County,mod,0.5392670157068062,103.0,0.0,0.0,0.4607329842931937,88.0,0.0,0.0,191.0,1
1000,6085512505,11.3,6.9,0.6172727272727273,0.5420517560073937,0.28952828883663023,0.012034859593304744,0.06086595656384009,0.5819615437819892,2200,577900.0,59955.0,eligible,Santa Clara County,mod,0.5392670157068062,103.0,0.0,0.0,0.4607329842931937,88.0,0.0,0.0,191.0,1
1001,6085512506,10.2,5.5,0.6815050344462109,0.5310576385002798,0.1961698584512906,0.005162364696086595,0.04979184013322231,0.7114071606994171,1887,533900.0,56473.0,eligible,Santa Clara County,mod,0.5446009389671361,116.0,0.0,0.0,0.4553990610328639,97.0,0.0,0.0,213.0,1
1002,6085512506,10.2,5.5,0.6815050344462109,0.5310576385002798,0.1961698584512906,0.005162364696086595,0.04979184013322231,0.7114071606994171,1887,533900.0,56473.0,eligible,Santa Clara County,mod,0.5446009389671361,116.0,0.0,0.0,0.4553990610328639,97.0,0.0,0.0,213.0,1
1003,6085512507,19.8,3.5,0.7199117832388153,0.7154416722859069,0.43816179584921644,0.004870817450232952,0.06925031766200762,0.46452774248199913,3174,665700.0,87115.0,not eligible,Santa Clara County,mid,0.0,0.0,0.7836990595611285,250.0,0.0,0.0,0.21630094043887144,69.0,250.0,0
1004,6085512507,19.8,3.5,0.7199117832388153,0.7154416722859069,0.43816179584921644,0.004870817450232952,0.06925031766200762,0.46452774248199913,3174,665700.0,87115.0,not eligible,Santa Clara County,mid,0.0,0.0,0.7836990595611285,250.0,0.0,0.0,0.21630094043887144,69.0,250.0,0
1005,6085512508,22.3,6.5,0.7653061224489796,0.6295307134681419,0.3963445807770961,0.010352760736196318,0.025178936605316973,0.5553425357873211,2646,591700.0,62386.0,eligible,Santa Clara County,mod,0.6,90.0,0.0,0.0,0.4,60.0,0.0,0.0,150.0,1
1006,6085512601,5.1,19.2,0.5450928381962865,0.34289746001881466,0.20802005012531327,0.033720665299612665,0.008544087491455913,0.7459557985873775,2262,407800.0,38892.0,eligible,Santa Clara County,low,0.4506172839506173,73.0,0.0,0.0,0.5493827160493827,89.0,0.0,0.0,162.0,1
1007,6085512602,9.9,4.4,0.821608040201005,0.6530612244897959,0.3393801965230537,0.0,0.12244897959183673,0.5298563869992441,796,1000000.0,74479.0,eligible,Santa Clara County,mod,0.8333333333333334,25.0,0.0,0.0,0.16666666666666666,5.0,0.0,0.0,30.0,1
1008,6085512602,9.9,4.4,0.821608040201005,0.6530612244897959,0.3393801965230537,0.0,0.12244897959183673,0.5298563869992441,796,1000000.0,74479.0,eligible,Santa Clara County,mod,0.8333333333333334,25.0,0.0,0.0,0.16666666666666666,5.0,0.0,0.0,30.0,1
1009,6085512700,11.6,8.5,0.8844884488448845,0.8442028985507246,0.572901325478645,0.0,0.06774668630338733,0.3593519882179676,303,879700.0,80192.0,not eligible,Santa Clara County,mid,0.0,0.0,0.6666666666666666,4.0,0.0,0.0,0.3333333333333333,2.0,4.0,0
1010,6085512700,11.6,8.5,0.8844884488448845,0.8442028985507246,0.572901325478645,0.0,0.06774668630338733,0.3593519882179676,303,879700.0,80192.0,not eligible,Santa Clara County,mid,0.0,0.0,0.6666666666666666,4.0,0.0,0.0,0.3333333333333333,2.0,4.0,0
1011,6085512700,11.6,8.5,0.8844884488448845,0.8442028985507246,0.572901325478645,0.0,0.06774668630338733,0.3593519882179676,303,879700.0,80192.0,not eligible,Santa Clara County,mid,0.0,0.0,0.6666666666666666,4.0,0.0,0.0,0.3333333333333333,2.0,4.0,0
1012,6095250101,22.2,4.3,0.7792721518987342,0.6245833333333334,0.3158616904500549,0.1778265642151482,0.2863611416026345,0.1963501646542261,2528,493200.0,78771.0,not eligible,Solano County,high,0.0,0.0,0.6802325581395349,117.0,0.0,0.0,0.31976744186046513,55.0,117.0,0
1013,6095250102,37.5,4.3,0.8583790020190366,0.7868405093996361,0.1505973097544916,0.11955601542658263,0.5960869156241182,0.06659768601260464,3467,572000.0,101006.0,not eligible,Solano County,high,0.0,0.0,0.794921875,407.0,0.0,0.0,0.205078125,105.0,407.0,0
1014,6095250102,37.5,4.3,0.8583790020190366,0.7868405093996361,0.1505973097544916,0.11955601542658263,0.5960869156241182,0.06659768601260464,3467,572000.0,101006.0,not eligible,Solano County,high,0.0,0.0,0.794921875,407.0,0.0,0.0,0.205078125,105.0,407.0,0
1015,6095250200,20.2,8.7,0.6319677635997314,0.6737642585551331,0.5062557216966738,0.07384803173634422,0.20445529447665547,0.11779066219102838,1489,353700.0,42691.0,eligible,Solano County,mod,0.5169491525423728,61.0,0.0,0.0,0.4830508474576271,57.0,0.0,0.0,118.0,1
1016,6095250200,20.2,8.7,0.6319677635997314,0.6737642585551331,0.5062557216966738,0.07384803173634422,0.20445529447665547,0.11779066219102838,1489,353700.0,42691.0,eligible,Solano County,mod,0.5169491525423728,61.0,0.0,0.0,0.4830508474576271,57.0,0.0,0.0,118.0,1
1017,6095250300,14.1,12.8,0.8994368463395012,0.763653483992467,0.296271637816245,0.20173102529960052,0.22137150466045272,0.20605858854860187,1243,370400.0,54025.0,not eligible,Solano County,mid,0.0,0.0,0.3870967741935484,48.0,0.0,0.0,0.6129032258064516,76.0,48.0,0
1018,6095250400,11.4,5.9,0.8330871491875923,0.7347266881028939,0.40774155995343425,0.2959837019790454,0.05209545983701979,0.1920838183934808,1354,353600.0,57857.0,not eligible,Solano County,mid,0.0,0.0,0.5454545454545454,36.0,0.0,0.0,0.4545454545454545,30.0,36.0,0
1019,6095250400,11.4,5.9,0.8330871491875923,0.7347266881028939,0.40774155995343425,0.2959837019790454,0.05209545983701979,0.1920838183934808,1354,353600.0,57857.0,not eligible,Solano County,mid,0.0,0.0,0.5454545454545454,36.0,0.0,0.0,0.4545454545454545,30.0,36.0,0
1020,6095250501,16.5,7.9,0.9222082810539524,0.7423076923076923,0.6054259876249405,0.08710138029509758,0.04378867206092337,0.2198952879581152,797,419800.0,60167.0,not eligible,Solano County,mid,0.0,0.0,0.4423076923076923,23.0,0.0,0.0,0.5576923076923077,29.0,23.0,0
1021,6095250501,16.5,7.9,0.9222082810539524,0.7423076923076923,0.6054259876249405,0.08710138029509758,0.04378867206092337,0.2198952879581152,797,419800.0,60167.0,not eligible,Solano County,mid,0.0,0.0,0.4423076923076923,23.0,0.0,0.0,0.5576923076923077,29.0,23.0,0
1022,6095250502,19.2,5.3,0.8394534585824082,0.7555555555555555,0.3968926553672316,0.14915254237288136,0.2426553672316384,0.1598870056497175,1171,422000.0,75078.0,not eligible,Solano County,mid,0.0,0.0,0.6226415094339622,66.0,0.0,0.0,0.37735849056603776,40.0,66.0,0
1023,6095250502,19.2,5.3,0.8394534585824082,0.7555555555555555,0.3968926553672316,0.14915254237288136,0.2426553672316384,0.1598870056497175,1171,422000.0,75078.0,not eligible,Solano County,mid,0.0,0.0,0.6226415094339622,66.0,0.0,0.0,0.37735849056603776,40.0,66.0,0
1024,6095250502,19.2,5.3,0.8394534585824082,0.7555555555555555,0.3968926553672316,0.14915254237288136,0.2426553672316384,0.1598870056497175,1171,422000.0,75078.0,not eligible,Solano County,mid,0.0,0.0,0.6226415094339622,66.0,0.0,0.0,0.37735849056603776,40.0,66.0,0
1025,6095250601,9.8,2.7,0.8984326018808777,0.8281036834924966,0.21260012989824636,0.29941545789131846,0.07295951504654687,0.36436458107815545,1595,355900.0,59322.0,not eligible,Solano County,mid,0.0,0.0,0.467065868263473,78.0,0.0,0.0,0.5329341317365269,89.0,78.0,0
1026,6095250601,9.8,2.7,0.8984326018808777,0.8281036834924966,0.21260012989824636,0.29941545789131846,0.07295951504654687,0.36436458107815545,1595,355900.0,59322.0,not eligible,Solano County,mid,0.0,0.0,0.467065868263473,78.0,0.0,0.0,0.5329341317365269,89.0,78.0,0
1027,6095250603,28.1,3.4,0.7854251012145749,0.8576075171666064,0.3229683825450745,0.16788607264175595,0.36974131173242747,0.08609877188398223,2964,486000.0,96225.0,not eligible,Solano County,high,0.0,0.0,0.6636904761904762,223.0,0.0,0.0,0.33630952380952384,113.0,223.0,0
1028,6095250603,28.1,3.4,0.7854251012145749,0.8576075171666064,0.3229683825450745,0.16788607264175595,0.36974131173242747,0.08609877188398223,2964,486000.0,96225.0,not eligible,Solano County,high,0.0,0.0,0.6636904761904762,223.0,0.0,0.0,0.33630952380952384,113.0,223.0,0
1029,6095250603,28.1,3.4,0.7854251012145749,0.8576075171666064,0.3229683825450745,0.16788607264175595,0.36974131173242747,0.08609877188398223,2964,486000.0,96225.0,not eligible,Solano County,high,0.0,0.0,0.6636904761904762,223.0,0.0,0.0,0.33630952380952384,113.0,223.0,0
1030,6095250701,10.4,33.4,0.563162184189079,0.6610337972166997,0.22120786516853932,0.28651685393258425,0.10639044943820225,0.3827247191011236,1227,114400.0,39524.0,eligible,Solano County,mod,0.5,21.0,0.0,0.0,0.5,21.0,0.0,0.0,42.0,1
1031,6095250701,10.4,33.4,0.563162184189079,0.6610337972166997,0.22120786516853932,0.28651685393258425,0.10639044943820225,0.3827247191011236,1227,114400.0,39524.0,eligible,Solano County,mod,0.5,21.0,0.0,0.0,0.5,21.0,0.0,0.0,42.0,1
1032,6095250702,11.6,22.4,0.21341898643825838,0.3759274525968673,0.2783427495291902,0.5009416195856874,0.08135593220338982,0.09340866290018833,1401,344400.0,40350.0,not eligible,Solano County,not categorized,0.4864864864864865,18.0,0.027027027027027032,1.0,0.4864864864864865,18.0,0.0,0.0,37.0,0
1033,6095250702,11.6,22.4,0.21341898643825838,0.3759274525968673,0.2783427495291902,0.5009416195856874,0.08135593220338982,0.09340866290018833,1401,344400.0,40350.0,not eligible,Solano County,not categorized,0.4864864864864865,18.0,0.027027027027027032,1.0,0.4864864864864865,18.0,0.0,0.0,37.0,0
1034,6095250800,51.6,0.0,0.8606060606060606,0.7090909090909091,0.4592833876221498,0.08143322475570032,0.16938110749185667,0.026058631921824105,165,433300.0,96500.0,eligible,Solano County,mod,0.9016393442622952,55.0,0.0,0.0,0.09836065573770493,6.0,0.0,0.0,61.0,1
1035,6095250800,51.6,0.0,0.8606060606060606,0.7090909090909091,0.4592833876221498,0.08143322475570032,0.16938110749185667,0.026058631921824105,165,433300.0,96500.0,eligible,Solano County,mod,0.9016393442622952,55.0,0.0,0.0,0.09836065573770493,6.0,0.0,0.0,61.0,1
1036,6095251100,7.9,15.0,0.7313064913722268,0.4788732394366197,0.32429935324915304,0.12349861410532799,0.08623344625808439,0.39605789959963045,1217,319700.0,44886.0,eligible,Solano County,mod,0.3918918918918919,29.0,0.0,0.0,0.6081081081081081,45.0,0.0,0.0,74.0,1
1037,6095251100,7.9,15.0,0.7313064913722268,0.4788732394366197,0.32429935324915304,0.12349861410532799,0.08623344625808439,0.39605789959963045,1217,319700.0,44886.0,eligible,Solano County,mod,0.3918918918918919,29.0,0.0,0.0,0.6081081081081081,45.0,0.0,0.0,74.0,1
1038,6095251200,13.0,21.3,0.9038919777601271,0.5147783251231527,0.3815723585378067,0.26464697045568353,0.07886830245368052,0.200050075112669,1259,319300.0,52621.0,eligible,Solano County,mod,0.5263157894736842,40.0,0.0,0.0,0.4736842105263158,36.0,0.0,0.0,76.0,1
1039,6095251300,18.7,8.0,0.9750390015600624,0.8344481605351171,0.6524846834581348,0.07079646017699115,0.06875425459496257,0.15452688904016337,1282,418500.0,66950.0,not eligible,Solano County,mid,0.0,0.0,0.5428571428571428,38.0,0.0,0.0,0.4571428571428571,32.0,38.0,0
1040,6095251400,19.6,10.7,0.7530255490811295,0.7497532082922014,0.43656716417910446,0.1375,0.11231343283582089,0.19757462686567165,2231,374600.0,62841.0,not eligible,Solano County,mid,0.0,0.0,0.5131578947368421,78.0,0.0,0.0,0.4868421052631579,74.0,78.0,0
1041,6095251500,5.0,15.9,0.619586942038641,0.40029873039581776,0.31167690956979804,0.17354404448346503,0.04184957565115598,0.4176177933860111,1501,397400.0,45440.0,eligible,Solano County,mod,0.631578947368421,48.0,0.0,0.0,0.3684210526315789,28.0,0.0,0.0,76.0,1
1042,6095251701,18.3,8.8,0.5404907975460123,0.3903318903318903,0.3440797186400938,0.18786635404454866,0.18259085580304807,0.21219226260257915,1630,375600.0,50987.0,eligible,Solano County,mod,0.5384615384615384,28.0,0.0,0.0,0.4615384615384616,24.0,0.0,0.0,52.0,1
1043,6095251701,18.3,8.8,0.5404907975460123,0.3903318903318903,0.3440797186400938,0.18786635404454866,0.18259085580304807,0.21219226260257915,1630,375600.0,50987.0,eligible,Solano County,mod,0.5384615384615384,28.0,0.0,0.0,0.4615384615384616,24.0,0.0,0.0,52.0,1
1044,6095251702,29.7,9.4,0.565359477124183,0.7632552404438965,0.1438627364716234,0.40651121865376155,0.23185217773867137,0.11262648482182139,918,290300.0,78003.0,eligible,Solano County,mod,0.7266187050359713,101.0,0.0,0.0,0.2733812949640288,38.0,0.0,0.0,139.0,1
1045,6095251802,9.3,12.4,0.07975460122699386,0.3676222596964587,0.2900115696104898,0.34246047049749323,0.12842267643655997,0.21288083301195526,1304,35700.0,24479.0,eligible,Solano County,mod,0.16,4.0,0.0,0.0,0.84,21.0,0.0,0.0,25.0,1
1046,6095251802,9.3,12.4,0.07975460122699386,0.3676222596964587,0.2900115696104898,0.34246047049749323,0.12842267643655997,0.21288083301195526,1304,35700.0,24479.0,eligible,Solano County,mod,0.16,4.0,0.0,0.0,0.84,21.0,0.0,0.0,25.0,1
1047,6095251803,9.5,7.7,0.9482517482517483,0.7749615975422427,0.09776119402985074,0.13600746268656716,0.21641791044776118,0.4871268656716418,1430,406000.0,65172.0,not eligible,Solano County,mid,0.0,0.0,0.3526570048309179,73.0,0.0,0.0,0.6473429951690821,134.0,73.0,0
1048,6095251803,9.5,7.7,0.9482517482517483,0.7749615975422427,0.09776119402985074,0.13600746268656716,0.21641791044776118,0.4871268656716418,1430,406000.0,65172.0,not eligible,Solano County,mid,0.0,0.0,0.3526570048309179,73.0,0.0,0.0,0.6473429951690821,134.0,73.0,0
1049,6095251804,18.5,8.0,1.0,0.6829787234042554,0.149283103739106,0.06353668822041046,0.5257239246556087,0.17402305313466404,995,372200.0,71591.0,not eligible,Solano County,high,0.0,0.0,0.4697986577181208,70.0,0.0,0.0,0.5302013422818792,79.0,70.0,0
1050,6095251804,18.5,8.0,1.0,0.6829787234042554,0.149283103739106,0.06353668822041046,0.5257239246556087,0.17402305313466404,995,372200.0,71591.0,not eligible,Solano County,high,0.0,0.0,0.4697986577181208,70.0,0.0,0.0,0.5302013422818792,79.0,70.0,0
1051,6095251901,11.6,17.9,0.5255362614913177,0.5393767705382436,0.2493618692322796,0.2923620655802081,0.2697820537993324,0.1276261535440801,1958,351900.0,54104.0,not eligible,Solano County,mid,0.0,0.0,0.4,54.0,0.0,0.0,0.6,81.0,54.0,0
1052,6095251902,12.5,8.9,0.7789473684210526,0.7738095238095238,0.11881527135764423,0.2639958911145352,0.24156822461907207,0.2953261427837699,1710,366400.0,63783.0,not eligible,Solano County,mid,0.0,0.0,0.3033175355450237,64.0,0.0,0.0,0.6966824644549763,147.0,64.0,0
1053,6095251903,15.4,9.8,0.9354838709677419,0.7557077625570776,0.04800796812749004,0.42689243027888446,0.21055776892430278,0.2545816733067729,1643,415700.0,68065.0,not eligible,Solano County,mid,0.0,0.0,0.42857142857142855,90.0,0.0,0.0,0.5714285714285714,120.0,90.0,0
1054,6095252102,20.2,14.3,0.6807511737089202,0.6028513238289206,0.7612903225806451,0.0,0.09708141321044547,0.11213517665130568,1704,488700.0,67750.0,not eligible,Solano County,mid,0.0,0.0,0.6774193548387096,63.0,0.0,0.0,0.3225806451612903,30.0,63.0,0
1055,6095252102,20.2,14.3,0.6807511737089202,0.6028513238289206,0.7612903225806451,0.0,0.09708141321044547,0.11213517665130568,1704,488700.0,67750.0,not eligible,Solano County,mid,0.0,0.0,0.6774193548387096,63.0,0.0,0.0,0.3225806451612903,30.0,63.0,0
1056,6095252103,23.4,7.7,0.5564164648910411,0.5407949790794979,0.18073654390934843,0.2096317280453258,0.36619452313503303,0.1886685552407932,2065,564500.0,70306.0,not eligible,Solano County,high,0.0,0.0,0.7238805970149254,97.0,0.0,0.0,0.27611940298507465,37.0,97.0,0
1057,6095252201,29.3,2.9,0.9182930863380747,0.9163998577018855,0.5759615384615384,0.044591346153846155,0.1907451923076923,0.1282451923076923,3023,654800.0,100019.0,not eligible,Solano County,high,0.0,0.0,0.8433734939759037,420.0,0.0,0.0,0.1566265060240964,78.0,420.0,0
1058,6095252201,29.3,2.9,0.9182930863380747,0.9163998577018855,0.5759615384615384,0.044591346153846155,0.1907451923076923,0.1282451923076923,3023,654800.0,100019.0,not eligible,Solano County,high,0.0,0.0,0.8433734939759037,420.0,0.0,0.0,0.1566265060240964,78.0,420.0,0
1059,6095252201,29.3,2.9,0.9182930863380747,0.9163998577018855,0.5759615384615384,0.044591346153846155,0.1907451923076923,0.1282451923076923,3023,654800.0,100019.0,not eligible,Solano County,high,0.0,0.0,0.8433734939759037,420.0,0.0,0.0,0.1566265060240964,78.0,420.0,0
1060,6095252201,29.3,2.9,0.9182930863380747,0.9163998577018855,0.5759615384615384,0.044591346153846155,0.1907451923076923,0.1282451923076923,3023,654800.0,100019.0,not eligible,Solano County,high,0.0,0.0,0.8433734939759037,420.0,0.0,0.0,0.1566265060240964,78.0,420.0,0
1061,6095252202,23.0,0.8,0.9858110287004193,0.866643929058663,0.4484515876127009,0.1013328106624853,0.22393179145433165,0.17483339866718933,3101,475900.0,101681.0,not eligible,Solano County,high,0.0,0.0,0.7300771208226221,284.0,0.0,0.0,0.2699228791773779,105.0,284.0,0
1062,6095252202,23.0,0.8,0.9858110287004193,0.866643929058663,0.4484515876127009,0.1013328106624853,0.22393179145433165,0.17483339866718933,3101,475900.0,101681.0,not eligible,Solano County,high,0.0,0.0,0.7300771208226221,284.0,0.0,0.0,0.2699228791773779,105.0,284.0,0
1063,6095252202,23.0,0.8,0.9858110287004193,0.866643929058663,0.4484515876127009,0.1013328106624853,0.22393179145433165,0.17483339866718933,3101,475900.0,101681.0,not eligible,Solano County,high,0.0,0.0,0.7300771208226221,284.0,0.0,0.0,0.2699228791773779,105.0,284.0,0
1064,6095252305,16.8,1.0,0.8901315789473684,0.753315649867374,0.583438952260245,0.08111533586818757,0.15441487114490918,0.14047317279256444,1520,514400.0,81500.0,not eligible,Solano County,high,0.0,0.0,0.8282208588957055,135.0,0.0,0.0,0.17177914110429449,28.0,135.0,0
1065,6095252305,16.8,1.0,0.8901315789473684,0.753315649867374,0.583438952260245,0.08111533586818757,0.15441487114490918,0.14047317279256444,1520,514400.0,81500.0,not eligible,Solano County,high,0.0,0.0,0.8282208588957055,135.0,0.0,0.0,0.17177914110429449,28.0,135.0,0
1066,6095252306,17.6,1.3,0.8928571428571429,0.7919123841617524,0.5769689737470167,0.029832935560859187,0.17959427207637232,0.1399164677804296,1288,456300.0,74092.0,not eligible,Solano County,high,0.0,0.0,0.6513761467889908,71.0,0.0,0.0,0.3486238532110092,38.0,71.0,0
1067,6095252306,17.6,1.3,0.8928571428571429,0.7919123841617524,0.5769689737470167,0.029832935560859187,0.17959427207637232,0.1399164677804296,1288,456300.0,74092.0,not eligible,Solano County,high,0.0,0.0,0.6513761467889908,71.0,0.0,0.0,0.3486238532110092,38.0,71.0,0
1068,6095252307,25.0,1.8,0.8254283585795877,0.7838751625487647,0.4937511158721657,0.14675950723085163,0.16675593643992145,0.15265131226566683,4027,580000.0,106328.0,not eligible,Solano County,high,0.0,0.0,0.8366013071895425,256.0,0.0,0.0,0.16339869281045752,50.0,256.0,0
1069,6095252307,25.0,1.8,0.8254283585795877,0.7838751625487647,0.4937511158721657,0.14675950723085163,0.16675593643992145,0.15265131226566683,4027,580000.0,106328.0,not eligible,Solano County,high,0.0,0.0,0.8366013071895425,256.0,0.0,0.0,0.16339869281045752,50.0,256.0,0
1070,6095252308,19.6,5.1,0.7182943603851444,0.5746773202212662,0.403323429074502,0.17057334653901177,0.13238692637834268,0.19984593375151316,3635,433300.0,61105.0,not eligible,Solano County,mid,0.0,0.0,0.5439093484419264,192.0,0.0,0.0,0.4560906515580737,161.0,192.0,0
1071,6095252308,19.6,5.1,0.7182943603851444,0.5746773202212662,0.403323429074502,0.17057334653901177,0.13238692637834268,0.19984593375151316,3635,433300.0,61105.0,not eligible,Solano County,mid,0.0,0.0,0.5439093484419264,192.0,0.0,0.0,0.4560906515580737,161.0,192.0,0
1072,6095252308,19.6,5.1,0.7182943603851444,0.5746773202212662,0.403323429074502,0.17057334653901177,0.13238692637834268,0.19984593375151316,3635,433300.0,61105.0,not eligible,Solano County,mid,0.0,0.0,0.5439093484419264,192.0,0.0,0.0,0.4560906515580737,161.0,192.0,0
1073,6095252309,21.7,3.6,0.9173626373626373,0.8156331670230459,0.34862639263718775,0.16441768735727633,0.23894540170230433,0.17279081032454502,4550,466800.0,95625.0,not eligible,Solano County,mid,0.0,0.0,0.7262658227848101,459.0,0.0,0.0,0.2737341772151899,173.0,459.0,0
1074,6095252309,21.7,3.6,0.9173626373626373,0.8156331670230459,0.34862639263718775,0.16441768735727633,0.23894540170230433,0.17279081032454502,4550,466800.0,95625.0,not eligible,Solano County,mid,0.0,0.0,0.7262658227848101,459.0,0.0,0.0,0.2737341772151899,173.0,459.0,0
1075,6095252309,21.7,3.6,0.9173626373626373,0.8156331670230459,0.34862639263718775,0.16441768735727633,0.23894540170230433,0.17279081032454502,4550,466800.0,95625.0,not eligible,Solano County,mid,0.0,0.0,0.7262658227848101,459.0,0.0,0.0,0.2737341772151899,173.0,459.0,0
1076,6095252401,6.6,9.0,0.840701754385965,0.6598360655737705,0.3523395551009972,0.1482996676041933,0.04832523651240092,0.3796982868831501,1425,333100.0,50245.0,eligible,Solano County,mod,0.4453125,57.0,0.0,0.0,0.5546875,71.0,0.0,0.0,128.0,1
1077,6095252402,7.9,13.4,0.6992210904733374,0.566411238825032,0.32305091907880834,0.19818297063173462,0.17282907246989224,0.27678005493344604,1669,326800.0,49786.0,not eligible,Solano County,mid,0.0,0.0,0.4921875,63.0,0.0,0.0,0.5078125,65.0,63.0,0
1078,6095252402,7.9,13.4,0.6992210904733374,0.566411238825032,0.32305091907880834,0.19818297063173462,0.17282907246989224,0.27678005493344604,1669,326800.0,49786.0,not eligible,Solano County,mid,0.0,0.0,0.4921875,63.0,0.0,0.0,0.5078125,65.0,63.0,0
1079,6095252402,7.9,13.4,0.6992210904733374,0.566411238825032,0.32305091907880834,0.19818297063173462,0.17282907246989224,0.27678005493344604,1669,326800.0,49786.0,not eligible,Solano County,mid,0.0,0.0,0.4921875,63.0,0.0,0.0,0.5078125,65.0,63.0,0
1080,6095252502,4.3,19.4,0.5214067278287462,0.25254237288135595,0.4490114464099896,0.18262226847034338,0.016129032258064516,0.27055150884495316,654,307800.0,35256.0,eligible,Solano County,mod,0.6,6.0,0.0,0.0,0.4,4.0,0.0,0.0,10.0,1
1081,6095252502,4.3,19.4,0.5214067278287462,0.25254237288135595,0.4490114464099896,0.18262226847034338,0.016129032258064516,0.27055150884495316,654,307800.0,35256.0,eligible,Solano County,mod,0.6,6.0,0.0,0.0,0.4,4.0,0.0,0.0,10.0,1
1082,6095252502,4.3,19.4,0.5214067278287462,0.25254237288135595,0.4490114464099896,0.18262226847034338,0.016129032258064516,0.27055150884495316,654,307800.0,35256.0,eligible,Solano County,mod,0.6,6.0,0.0,0.0,0.4,4.0,0.0,0.0,10.0,1
1083,6095252604,9.4,14.7,0.5165511932255581,0.45216606498194944,0.2899488008623013,0.25788197251414713,0.05039073026138507,0.32363244408515224,1299,396800.0,49658.0,eligible,Solano County,mod,0.4166666666666667,30.0,0.0,0.0,0.5833333333333334,42.0,0.0,0.0,72.0,1
1084,6095252605,9.4,16.2,0.3834012219959267,0.364021164021164,0.16550034989503148,0.23862841147655703,0.10951714485654304,0.443666899930021,1964,315900.0,41353.0,eligible,Solano County,mod,0.4848484848484849,32.0,0.0,0.0,0.5151515151515151,34.0,0.0,0.0,66.0,1
1085,6095252606,6.4,14.7,0.5683411214953271,0.43772893772893773,0.2049789198956033,0.15117446295924514,0.10319213009435856,0.450913471190524,1712,355500.0,42397.0,eligible,Solano County,mod,0.4453125,57.0,0.0,0.0,0.5546875,71.0,0.0,0.0,128.0,1
1086,6095252607,5.1,23.3,0.6193601312551271,0.36363636363636365,0.23803155924043862,0.17277346884193634,0.03182669162877775,0.4699117411072479,1219,239400.0,41321.0,eligible,Solano County,mod,0.3142857142857143,22.0,0.0,0.0,0.6857142857142857,48.0,0.0,0.0,70.0,1
1087,6095252608,7.2,16.7,0.5521343596920923,0.46070038910505834,0.2731914893617021,0.23858156028368793,0.10581560283687944,0.3395744680851064,1429,246800.0,43975.0,eligible,Solano County,mod,0.3027522935779817,33.0,0.0,0.0,0.6972477064220184,76.0,0.0,0.0,109.0,1
1088,6095252609,9.6,12.7,0.7285966460723742,0.6730038022813688,0.2816945937401201,0.2415428390768258,0.0535883654758141,0.33544103699019917,2266,351600.0,55214.0,eligible,Solano County,mod,0.43169398907103823,79.0,0.0,0.0,0.5683060109289617,104.0,0.0,0.0,183.0,1
1089,6095252609,9.6,12.7,0.7285966460723742,0.6730038022813688,0.2816945937401201,0.2415428390768258,0.0535883654758141,0.33544103699019917,2266,351600.0,55214.0,eligible,Solano County,mod,0.43169398907103823,79.0,0.0,0.0,0.5683060109289617,104.0,0.0,0.0,183.0,1
1090,6095252609,9.6,12.7,0.7285966460723742,0.6730038022813688,0.2816945937401201,0.2415428390768258,0.0535883654758141,0.33544103699019917,2266,351600.0,55214.0,eligible,Solano County,mod,0.43169398907103823,79.0,0.0,0.0,0.5683060109289617,104.0,0.0,0.0,183.0,1
1091,6095252702,17.1,5.3,0.8040973111395646,0.7511436413540714,0.3653125,0.13125,0.224375,0.22078125,2343,406200.0,67821.0,not eligible,Solano County,mid,0.0,0.0,0.6470588235294118,198.0,0.0,0.0,0.35294117647058826,108.0,198.0,0
1092,6095252702,17.1,5.3,0.8040973111395646,0.7511436413540714,0.3653125,0.13125,0.224375,0.22078125,2343,406200.0,67821.0,not eligible,Solano County,mid,0.0,0.0,0.6470588235294118,198.0,0.0,0.0,0.35294117647058826,108.0,198.0,0
